Title,Price,Rating,Brand,RAM,Processor-Brand,Hard-Disk
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
Lenovo Legion 5 Pro AMD Ryzen 7 Octa Core 6800H - ...,130490,4.3,LENOVO,32GB,AMD,1TB
HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/...,61730,4.3,HP,16GB,AMD,512GB
HP 14s Intel Core i3 11th Gen 1125G4 - (8 GB/256 G...,38999,4.3,HP,8GB,INTEL,256GB
ASUS Vivobook 14 Intel P-Series Intel Core i3 12th...,39425,4.3,ASUS,8GB,INTEL,512GB
DELL Vostro Intel Core i5 11th Gen 1135G7 - (8 GB/...,47990,3.8,DELL,8GB,INTEL,256GB
"ASUS Vivobook 16X For Creator, Intel H-Series Inte...",78990,4.7,ASUS,16GB,INTEL,512GB
Lenovo LOQ AI Powered AMD Ryzen 7 Octa Core 7840HS...,109990,4.0,LENOVO,16GB,AMD,512GB
ASUS Vivobook GO 15 OLED AMD Ryzen 5 Quad Core 752...,50990,4.3,ASUS,16GB,AMD,512GB
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 G...,49000,3.9,DELL,8GB,INTEL,512GB
Lenovo Ideapad S145 AMD Ryzen 3 Dual Core 3200U - ...,30590,3.9,LENOVO,4GB,AMD,1TB
Infinix INBook X2 Plus Intel Core i5 11th Gen 1155...,53029,4.3,INFINIX,16GB,INTEL,512GB
MSI Katana 15 Intel Core i7 12th Gen 12650H - (8 G...,89054,4.9,MSI,8GB,INTEL,512GB
"ASUS Vivobook S 15 OLED Powered Copilot + , AI PC ...",109990,4.3,ASUS,16GB,QUALCOMM,1TB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core AMD ...,70990,4.3,LENOVO,16GB,AMD,512GB
HP Intel Core i5 13th Gen - (16 GB/512 GB SSD/Wind...,74990,4.7,HP,16GB,INTEL,512GB
Infinix Intel Core i7 1255U - (32 GB/512 GB SSD/Wi...,44990,4.4,INFINIX,32GB,INTEL,512GB
MICROSOFT Surface Laptop 5 Intel Core i7 12th Gen ...,172990,4.7,MICROSOFT,16GB,INTEL,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
Lenovo IdeaPad Slim 3 Intel Core 5 120U - (16 GB/5...,57990,4.2,LENOVO,16GB,INTEL,512GB
Acer AMD Ryzen 3 Quad Core 5th Gen Ryzen 3 5300U -...,27990,3.7,ACER,8GB,AMD,512GB
HP OMEN 16 AMD Ryzen 7 Octa Core 7840HS - (16 GB/5...,108990,4.9,HP,16GB,AMD,512GB
HP (2024) Laptop with Backlit Keyboard Intel Core ...,47890,3.2,HP,8GB,INTEL,512GB
"DELL Inspiron 15 with Backlit Keyboard, Intel Core...",40800,4.1,DELL,8GB,INTEL,512GB
HP x360 Pavilion with pen Intel Core i7 11th Gen 1...,75077,3.9,HP,16GB,INTEL,512GB
HP 14s Intel Pentium Quad Core N6000 - (8 GB/256 G...,33279,4.0,HP,8GB,INTEL,256GB
ASUS Vivobook 14 Intel Core i3 11th Gen 1115G4 - (...,35999,4.3,ASUS,8GB,INTEL,512GB
SAMSUNG Galaxy Book4 360 Evo Intel Core 5 120U - (...,114990,4.4,SAMSUNG,16GB,INTEL,512GB
ASUS VivoBook 15 Intel Core i3 11th Gen 1115G4 - (...,34450,4.3,ASUS,8GB,INTEL,256GB
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 G...,38990,4.1,DELL,8GB,INTEL,256GB
Lenovo IdeaPad 1 AMD Ryzen 5 Quad Core 3500U - (8 ...,44490,4.2,LENOVO,8GB,AMD,512GB
Acer Predator Helios Neo 16 Intel Core i9 14th Gen...,164990,4.3,ACER,16GB,INTEL,1TB
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/51...,58300,4.1,HP,8GB,INTEL,512GB
Apple Apple M4 - (16 GB/1 TB SSD/macOS Sequoia) MW...,189900,4.2,APPLE,16GB,APPLE,1TB
Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16...,44990,4.1,LENOVO,16GB,AMD,512GB
HP 15s AMD Athlon Dual Core 3050U - (8 GB/512 GB S...,31490,4.1,HP,8GB,AMD,512GB
ASUS VivoBook 15 Intel Core i5 10th Gen 1035G1 - (...,41990,4.3,ASUS,8GB,INTEL,512GB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
MSI Cyborg 15 AI PC Intel Core Ultra 7 155H - (16 ...,105990,5.0,MSI,16GB,INTEL,1TB
DELL i3 12th Gen Intel Core i3 11th Gen 1215U - (8...,34990,4.1,DELL,8GB,INTEL,512GB
Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315...,37990,4.3,LENOVO,8GB,INTEL,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512...,32990,3.9,HP,8GB,INTEL,512GB
MSI GF63 Thin Intel Core i5 9th Gen 9300H - (8 GB/...,55990,4.5,MSI,8GB,INTEL,512GB
ASUS VivoBook Ultra 14 AMD Ryzen 7 Octa Core AMD R...,59990,4.4,ASUS,8GB,AMD,512GB
ASUS Vivobook 15 AMD Ryzen 3 Dual Core AMD Ryzen™ ...,29990,4.5,ASUS,8GB,AMD,512GB
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
MSI Stealth Intel Core i7 8th Gen 8750H - (16 GB/5...,184790,4.8,MSI,16GB,INTEL,512GB
Lenovo Ideapad Flex 5 Intel Core i3 10th Gen 1005G...,48812,4.4,LENOVO,4GB,INTEL,256GB
DELL Vostro 3405 AMD Ryzen 5 Quad Core 3450U - (8 ...,45034,4.3,DELL,8GB,AMD,256GB
HP 240 G8 Intel Core i3 11th Gen 11th Generation I...,32990,3.6,HP,8GB,INTEL,512GB
Acer One 11 Intel Celeron Dual Core N4500 - (8 GB/...,13990,3.5,ACER,8GB,INTEL,128GB
"ASUS Vivobook 16X For Creator, Intel H Series Inte...",67990,4.2,ASUS,16GB,INTEL,512GB
HP Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Win...,71990,3.7,HP,16GB,INTEL,512GB
MSI Bravo 15 AMD Ryzen 7 Octa Core 5800H - (16 GB/...,72990,4.4,MSI,16GB,AMD,512GB
HP Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/...,96990,3.8,HP,16GB,INTEL,1TB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,59890,4.3,LENOVO,16GB,INTEL,512GB
DELL Inspiron 3501 Intel Core i3 10th Gen 1005G1 -...,39852,4.4,DELL,4GB,INTEL,256GB
HP 245G9 Silver AMD Ryzen 3 Dual Core 3rd Gen AMD ...,25999,4.2,HP,8GB,AMD,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
Acer Aspire 5 Intel Core i3 13th Gen 1315U - (8 GB...,37990,3.8,ACER,8GB,INTEL,512GB
ASUS Vivobook 15 OLED Intel Core i3 12th Gen 1215U...,46070,4.4,ASUS,8GB,INTEL,512GB
Acer Aspire 5 Intel Core i5 11th Gen 1135G7 - (8 G...,75999,4.2,ACER,8GB,INTEL,512GB
ASUS ROG Strix G15 AMD Ryzen 7 Octa Core 6800HS - ...,79999,4.3,ASUS,16GB,AMD,1TB
HP AMD Athlon Dual Core - (8 GB/256 GB SSD/DOS) 25...,24680,3.6,HP,8GB,AMD,256GB
DELL Vostro Intel Core i3 11th Gen 1115G4 - (8 GB/...,42690,4.4,DELL,8GB,INTEL,256GB
MSI Modern 14 Intel Core i5 10th Gen 10210U - (8 G...,56490,4.3,MSI,8GB,INTEL,512GB
MSI Modern 15 Intel Core i3 12th Gen Core i3 1215U...,31990,3.9,MSI,8GB,INTEL,512GB
Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen 1115...,33900,4.3,LENOVO,8GB,INTEL,256GB
MSI Vector GP78HX Intel Core i9 13th Gen 13980HX -...,353918,4.2,MSI,32GB,INTEL,2TB
ASUS VivoBook Ultra 14 AMD Ryzen 5 Hexa Core AMD R...,49990,4.4,ASUS,8GB,AMD,512GB
Lenovo V14 Intel Core i3 11th Gen - (8 GB/256 GB S...,32580,4.8,LENOVO,8GB,INTEL,256GB
Lenovo IdeaPad Flex 5 Intel Intel Core i3 12th Gen...,57990,4.3,LENOVO,8GB,INTEL,512GB
HP Pavilion 15 AMD Ryzen 5 Hexa Core 13th Gen AMD ...,44999,3.8,HP,8GB,AMD,512GB
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 G...,56990,4.2,MSI,16GB,INTEL,512GB
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (...,124990,4.7,MSI,16GB,INTEL,1TB
Lenovo IdeaPad 5 2-in-1 Intel Core 5 120U - (16 GB...,80690,4.2,LENOVO,16GB,INTEL,512GB
HP HP Envy AMD Ryzen 7 Octa Core 4700U - (16 GB/1 ...,93000,4.4,HP,16GB,AMD,1TB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,59890,4.3,LENOVO,16GB,INTEL,512GB
HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB ...,43369,4.0,HP,8GB,INTEL,1TB
Acer Aspire 3 Intel Pentium Gold 4417U - (4 GB/500...,25289,4.1,ACER,4GB,INTEL,500GB
Lenovo IdeaPad 5 Intel Core i7 13th Gen 13620H - (...,84690,3.6,LENOVO,16GB,INTEL,512GB
ASUS VivoBook 14 Intel Core i3 7th Gen 7020U - (4 ...,31490,4.3,ASUS,4GB,INTEL,256GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
DELL Vostro 14 3000 Intel Core i5 8th Gen 8265U - ...,50575,4.1,DELL,8GB,INTEL,1TB
Lenovo IdeaPad Slim 5 Co-Pilot PC Qualcomm Snapdra...,89190,4.2,LENOVO,16GB,QUALCOMM,1TB
MSI GF63 Intel Core i5 12th Gen 12450H - (8 GB/512...,68986,4.4,MSI,8GB,INTEL,512GB
HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD...,56490,3.8,HP,16GB,AMD,512GB
HP Pavilion Aero AMD Ryzen 5 Hexa Core 7535U - (16...,69990,4.2,HP,16GB,AMD,512GB
MSI Prestige 13 Evo AI PC Intel Core Ultra 7 155H ...,114990,5.0,MSI,16GB,INTEL,1TB
Lenovo Ideapad S145 Intel Core i3 10th Gen 1005G1 ...,30990,3.8,LENOVO,4GB,INTEL,1TB
HP 15 AMD APU Dual Core E2 E2-9000e - (4 GB/500 GB...,23740,3.8,HP,4GB,AMD,500GB
Acer Extensa AMD Ryzen 5 Quad Core 7520U - (8 GB/5...,50999,4.1,ACER,8GB,AMD,512GB
ASUS VivoBook Ultra 14 Intel Core i5 11th Gen 1135...,59990,4.5,ASUS,8GB,INTEL,512GB
Infinix X1 Slim Series Intel Core i3 10th Gen 1005...,54999,4.2,INFINIX,8GB,INTEL,512GB
MSI Modern 14 Intel Core i5 13th Gen 1335U - (8 GB...,44990,4.3,MSI,8GB,INTEL,512GB
Infinix INBook X2 Plus Intel Core i7 11th Gen 1195...,57990,3.9,INFINIX,16GB,INTEL,512GB
HP 250 G8 Intel Core i3 11th Gen - (8 GB/512 GB SS...,32990,4.2,HP,8GB,INTEL,512GB
Lenovo Intel Core i5 9th Gen 9300HF - (8 GB/1 TB H...,54590,4.1,LENOVO,8GB,INTEL,1TB
Infinix X1 Slim Series Intel Core i3 10th Gen 1005...,35973,4.2,INFINIX,8GB,INTEL,256GB
ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 12t...,48500,4.8,ASUS,16GB,AMD,512GB
ASUS VivoBook Ultra 14 AMD Ryzen 7 Octa Core AMD R...,59990,4.4,ASUS,8GB,AMD,512GB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Quad Core 5500...,51999,4.2,LENOVO,8GB,AMD,512GB
Acer Aspire 3 Intel Celeron Dual Core N3060 - (2 G...,21753,3.7,ACER,2GB,INTEL,500GB
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
HP Intel Core 7 150U - (16 GB/512 GB SSD/Windows 1...,77490,3.8,HP,16GB,INTEL,512GB
Lenovo IdeaPad 1 AMD Ryzen 3 Dual Core 3250U - (8 ...,33490,4.1,LENOVO,8GB,AMD,512GB
ASUS Vivobook 15 AMD Ryzen 3 Dual Core AMD Ryzen™ ...,29990,4.5,ASUS,8GB,AMD,512GB
MSI Stealth Intel Core i7 8th Gen 8750H - (16 GB/5...,184790,4.8,MSI,16GB,INTEL,512GB
Infinix INBook X2 Plus Intel Core i7 11th Gen 1195...,57990,3.9,INFINIX,16GB,INTEL,512GB
Lenovo Ideapad Flex 5 Intel Core i3 10th Gen 1005G...,48812,4.4,LENOVO,4GB,INTEL,256GB
DELL Vostro 3405 AMD Ryzen 5 Quad Core 3450U - (8 ...,45034,4.3,DELL,8GB,AMD,256GB
ASUS Vivobook 14 Intel P-Series Intel Core i3 12th...,39425,4.3,ASUS,8GB,INTEL,512GB
Acer One14 Backlit Intel Core i5 11th Gen 1155G7 -...,42990,3.0,ACER,8GB,INTEL,512GB
MSI Bravo 15 AMD Ryzen 7 Octa Core 5800H - (16 GB/...,72990,4.4,MSI,16GB,AMD,512GB
Acer One 11 Intel Celeron Dual Core N4500 - (8 GB/...,13990,3.5,ACER,8GB,INTEL,128GB
HP 15s Intel Core i5 8th Gen 8265U - (8 GB/1 TB HD...,50176,4.2,HP,8GB,INTEL,1TB
ASUS Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB ...,51990,4.3,ASUS,8GB,INTEL,512GB
HP Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/...,96990,3.8,HP,16GB,INTEL,1TB
MSI Stealth 16 AI Studio Intel Core Ultra 9 185H -...,249990,4.2,MSI,32GB,INTEL,2TB
Acer Aspire 3 14 Metal Body Intel Core i3 12th Gen...,32990,4.2,ACER,8GB,INTEL,512GB
ASUS Vivobook AMD Ryzen 3 Quad Core 7320U - (8 GB/...,37990,3.9,ASUS,8GB,AMD,1TB
MSI GF63 Intel Core i5 12th Gen 12450H - (8 GB/512...,68986,4.4,MSI,8GB,INTEL,512GB
ASUS VivoBook Ultra 14 Intel Core i5 11th Gen 1135...,59990,4.5,ASUS,8GB,INTEL,512GB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 G...,55990,4.3,LENOVO,16GB,INTEL,512GB
Infinix X1 Slim Series Intel Core i3 10th Gen 1005...,54999,4.2,INFINIX,8GB,INTEL,512GB
MSI Modern 14 Intel Core i5 13th Gen 1335U - (8 GB...,44990,4.3,MSI,8GB,INTEL,512GB
Lenovo Ideapad S145 Intel Core i3 10th Gen 1005G1 ...,30990,3.8,LENOVO,4GB,INTEL,1TB
MSI Prestige 13 Evo AI PC Intel Core Ultra 7 155H ...,114990,5.0,MSI,16GB,INTEL,1TB
Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315...,37990,4.3,LENOVO,8GB,INTEL,512GB
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - ...,75375,4.1,LENOVO,8GB,AMD,512GB
Infinix INBook X2 Plus Intel Core i7 11th Gen 1195...,57990,3.9,INFINIX,16GB,INTEL,512GB
HP 250 G8 Intel Core i3 11th Gen - (8 GB/512 GB SS...,32990,4.2,HP,8GB,INTEL,512GB
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
Lenovo Intel Core i5 9th Gen 9300HF - (8 GB/1 TB H...,54590,4.1,LENOVO,8GB,INTEL,1TB
Infinix X1 Slim Series Intel Core i3 10th Gen 1005...,35973,4.2,INFINIX,8GB,INTEL,256GB
Lenovo Intel Core i3 11th Gen - (8 GB/256 GB SSD/W...,33600,3.6,LENOVO,8GB,INTEL,256GB
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/...,92999,4.3,LENOVO,16GB,INTEL,512GB
Lenovo IdeaPad Slim 5i Intel Core i5 11th Gen 1135...,64990,4.4,LENOVO,16GB,INTEL,512GB
HP 15s Intel Core i3 10th Gen 10110U - (8 GB/1 TB ...,40800,4.1,HP,8GB,INTEL,1TB
HP Intel Core N 12th Gen - (8 GB/512 GB SSD/Window...,38389,3.2,HP,8GB,INTEL,512GB
Lenovo Ideapad S145 Intel Core i3 8th Gen 8130U - ...,35990,4.1,LENOVO,4GB,INTEL,1TB
"ASUS Vivobook Pro 15 For Creator, Intel H Series I...",119000,4.1,ASUS,16GB,INTEL,512GB
Lenovo IdeaPad 3 Intel Intel Celeron Dual Core 4th...,40490,4.1,LENOVO,4GB,INTEL,256GB
HP 247 G8 AMD Ryzen 5 Dual Core 3500U - (8 GB/512 ...,33490,4.1,HP,8GB,AMD,512GB
HP 250 G8 Intel Core i3 11th Gen - (8 GB/512 GB SS...,32990,4.2,HP,8GB,INTEL,512GB
MSI Katana A17 AI AMD Ryzen 9 Octa Core 8945HS - (...,142990,3.9,MSI,16GB,AMD,1TB
Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 5500U ...,82490,4.6,LENOVO,8GB,AMD,512GB
HP G10 Intel Core i3 13th Gen 1315U Turbo Boost wi...,34990,3.3,HP,16GB,INTEL,512GB
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 ...,18990,3.7,CHUWI,8GB,INTEL,256GB
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 G...,21990,4.1,CHUWI,8GB,INTEL,256GB
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (...,154990,5.0,MSI,16GB,INTEL,1TB
HP Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Win...,71990,3.7,HP,16GB,INTEL,512GB
MSI GF65 Thin Intel Hexa Core i5 10th Gen 10500H -...,89990,4.5,MSI,16GB,INTEL,512GB
Acer Extensa Intel Core i3 12th Gen N305 - (8 GB/2...,44999,4.2,ACER,8GB,INTEL,256GB
Lenovo Intel Core i5 9th Gen 9300HF - (8 GB/1 TB H...,54590,4.1,LENOVO,8GB,INTEL,1TB
Lenovo IdeaPad 5 Intel Core i7 13th Gen 13620H - (...,84690,3.6,LENOVO,16GB,INTEL,512GB
Lenovo AMD Athlon Dual Core - (4 GB/256 GB SSD/DOS...,24990,3.8,LENOVO,4GB,AMD,256GB
Lenovo IdeaPad Slim 5 Co-Pilot PC Qualcomm Snapdra...,89190,4.2,LENOVO,16GB,QUALCOMM,1TB
ASUS VivoBook 14 Intel Core i3 7th Gen 7020U - (4 ...,31490,4.3,ASUS,4GB,INTEL,256GB
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 G...,59839,4.2,DELL,8GB,INTEL,256GB
DELL Vostro 14 3000 Intel Core i5 8th Gen 8265U - ...,50575,4.1,DELL,8GB,INTEL,1TB
MSI GF63 Intel Core i5 12th Gen 12450H - (8 GB/512...,68986,4.4,MSI,8GB,INTEL,512GB
MSI Prestige 13 Evo AI PC Intel Core Ultra 7 155H ...,114990,5.0,MSI,16GB,INTEL,1TB
HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD...,56490,3.8,HP,16GB,AMD,512GB
Lenovo IdeaPad Slim 5 WUXGA-OLED Intel Core i7 13t...,81490,4.1,LENOVO,16GB,INTEL,512GB
ASUS VivoBook Ultra 14 Intel Core i5 11th Gen 1135...,59990,4.5,ASUS,8GB,INTEL,512GB
Lenovo IdeaPad Slim 5 WUXGA OLED Intel Core i5 13t...,72890,3.8,LENOVO,16GB,INTEL,512GB
ASUS Vivobook 14 Intel Core i3 11th Gen 1115G4 - (...,35190,4.2,ASUS,16GB,INTEL,512GB
